prob_id = 1001577 | rtt = 19.858 | hop = 8 | timestamp = 1701751282
prob_id = 60900 | rtt = 5.698 | hop = 13 | timestamp = 1702226475
prob_id = 61177 | rtt = 11.585 | hop = 7 | timestamp = 1702226481
prob_id = 62657 | rtt = 31.636 | hop = 9 | timestamp = 1702226483
prob_id = 1001577 | rtt = 21.532 | hop = 8 | timestamp = 1702230079
prob_id = 1002617 | rtt = 1.26 | hop = 10 | timestamp = 1702230076
prob_id = 1003564 | rtt = 2.754 | hop = 10 | timestamp = 1702230081
prob_id = 1003619 | rtt = 1.509 | hop = 8 | timestamp = 1702230076
prob_id = 1004568 | rtt = 1.962 | hop = 6 | timestamp = 1702230084
prob_id = 1005715 | rtt = 1.664 | hop = 12 | timestamp = 1702230087
prob_id = 1005758 | rtt = 5.451 | hop = 12 | timestamp = 1702230083
prob_id = 1006471 | rtt = 15.392 | hop = 10 | timestamp = 1702230076
prob_id = 1006691 | rtt = 7.69 | hop = 13 | timestamp = 1702230081
prob_id = 14015 | rtt = 57.816 | hop = 255 | timestamp = 1702230084
prob_id = 14842 | rtt = 2.769 | hop = 11 | timestamp = 1702230076
prob_id = 22702 | rtt = 3.778 | hop = 8 | timestamp = 1702230082
prob_id = 24300 | rtt = 18.111 | hop = 9 | timestamp = 1702230075
prob_id = 24944 | rtt = 36.766 | hop = 7 | timestamp = 1702230088
prob_id = 3200 | rtt = 6.788 | hop = 11 | timestamp = 1702230087
prob_id = 32810 | rtt = 58.146 | hop = 9 | timestamp = 1702230081
prob_id = 33690 | rtt = 4.247 | hop = 7 | timestamp = 1702230080
prob_id = 50525 | rtt = 7.124 | hop = 7 | timestamp = 1702230082
prob_id = 50593 | rtt = 40.519 | hop = 14 | timestamp = 1702230079
prob_id = 51527 | rtt = 22.097 | hop = 9 | timestamp = 1702230075
prob_id = 53022 | rtt = 14.119 | hop = 12 | timestamp = 1702230079
prob_id = 53613 | rtt = 11.809 | hop = 7 | timestamp = 1702230086
prob_id = 55234 | rtt = 31.927 | hop = 255 | timestamp = 1702230089
prob_id = 60374 | rtt = 4.095 | hop = 10 | timestamp = 1702230087
prob_id = 60579 | rtt = 10.236 | hop = 8 | timestamp = 1702230088
prob_id = 60900 | rtt = 5.736 | hop = 13 | timestamp = 1702230086
prob_id = 61177 | rtt = 11.317 | hop = 7 | timestamp = 1702230078
prob_id = 62657 | rtt = 32.499 | hop = 9 | timestamp = 1702230085
prob_id = 1001577 | rtt = 21.494 | hop = 8 | timestamp = 1702233688
prob_id = 1002617 | rtt = 1.162 | hop = 10 | timestamp = 1702233688
prob_id = 1003564 | rtt = 2.707 | hop = 10 | timestamp = 1702233678
prob_id = 1003619 | rtt = 1.412 | hop = 8 | timestamp = 1702233684
prob_id = 1004568 | rtt = 2.115 | hop = 6 | timestamp = 1702233689
prob_id = 1005715 | rtt = 2.291 | hop = 13 | timestamp = 1702233676
prob_id = 1005758 | rtt = 5.335 | hop = 11 | timestamp = 1702233686
prob_id = 1006471 | rtt = 15.934 | hop = 10 | timestamp = 1702233682
prob_id = 1006691 | rtt = 7.098 | hop = 13 | timestamp = 1702233681
prob_id = 14015 | rtt = 49.588 | hop = 255 | timestamp = 1702233684
prob_id = 14842 | rtt = 2.631 | hop = 11 | timestamp = 1702233680
prob_id = 22702 | rtt = 3.995 | hop = 8 | timestamp = 1702233677
prob_id = 24300 | rtt = 19.451 | hop = 9 | timestamp = 1702233685
prob_id = 24944 | rtt = 36.589 | hop = 7 | timestamp = 1702233678
prob_id = 3200 | rtt = 6.809 | hop = 11 | timestamp = 1702233683
prob_id = 32810 | rtt = 58.33 | hop = 9 | timestamp = 1702233685
prob_id = 33230 | rtt = 16.242 | hop = 8 | timestamp = 1702233687
prob_id = 33690 | rtt = 4.281 | hop = 7 | timestamp = 1702233683
prob_id = 50525 | rtt = 7.045 | hop = 7 | timestamp = 1702233675
prob_id = 50593 | rtt = 40.347 | hop = 14 | timestamp = 1702233682
prob_id = 51527 | rtt = 22.336 | hop = 9 | timestamp = 1702233675
prob_id = 53022 | rtt = 13.365 | hop = 12 | timestamp = 1702233686
prob_id = 53613 | rtt = 11.943 | hop = 7 | timestamp = 1702233686
prob_id = 55234 | rtt = 33.334 | hop = 255 | timestamp = 1702233681
prob_id = 60374 | rtt = 5.478 | hop = 10 | timestamp = 1702233677
prob_id = 60579 | rtt = 15.255 | hop = 8 | timestamp = 1702233682
prob_id = 60900 | rtt = 6.168 | hop = 13 | timestamp = 1702233675
prob_id = 61177 | rtt = 11.268 | hop = 7 | timestamp = 1702233686
prob_id = 62657 | rtt = 30.721 | hop = 9 | timestamp = 1702233676
prob_id = 1001577 | rtt = 21.278 | hop = 8 | timestamp = 1702237288
prob_id = 1002617 | rtt = 1.255 | hop = 10 | timestamp = 1702237288
prob_id = 1003564 | rtt = 2.555 | hop = 10 | timestamp = 1702237288
prob_id = 1003619 | rtt = 1.514 | hop = 8 | timestamp = 1702237276
prob_id = 1004568 | rtt = 1.713 | hop = 6 | timestamp = 1702237276
prob_id = 1005715 | rtt = 1.563 | hop = 12 | timestamp = 1702237276
prob_id = 1005758 | rtt = 5.331 | hop = 12 | timestamp = 1702237276
prob_id = 1006471 | rtt = 17.839 | hop = 10 | timestamp = 1702237283
prob_id = 1006691 | rtt = 7.015 | hop = 13 | timestamp = 1702237276
prob_id = 14015 | rtt = 49.724 | hop = 255 | timestamp = 1702237277
prob_id = 14842 | rtt = 2.777 | hop = 11 | timestamp = 1702237275
prob_id = 22702 | rtt = 3.947 | hop = 8 | timestamp = 1702237285
prob_id = 24300 | rtt = 18.941 | hop = 9 | timestamp = 1702237286
prob_id = 24944 | rtt = 36.483 | hop = 7 | timestamp = 1702237277
prob_id = 3200 | rtt = 6.664 | hop = 11 | timestamp = 1702237274
prob_id = 32810 | rtt = 99.754 | hop = 9 | timestamp = 1702237287
prob_id = 33690 | rtt = 4.349 | hop = 7 | timestamp = 1702237277
prob_id = 50525 | rtt = 7.117 | hop = 7 | timestamp = 1702237286
prob_id = 50593 | rtt = 40.601 | hop = 14 | timestamp = 1702237277
prob_id = 51527 | rtt = 23.178 | hop = 9 | timestamp = 1702237280
prob_id = 53022 | rtt = 13.815 | hop = 12 | timestamp = 1702237285
prob_id = 53613 | rtt = 12.221 | hop = 7 | timestamp = 1702237285
prob_id = 55234 | rtt = 19.293 | hop = 255 | timestamp = 1702237278
prob_id = 60374 | rtt = 4.872 | hop = 10 | timestamp = 1702237278
prob_id = 60579 | rtt = 22.878 | hop = 8 | timestamp = 1702237280
prob_id = 60900 | rtt = 5.453 | hop = 13 | timestamp = 1702237282
prob_id = 61177 | rtt = 11.341 | hop = 7 | timestamp = 1702237288
prob_id = 62657 | rtt = 31.08 | hop = 9 | timestamp = 1702237288
prob_id = 1001577 | rtt = 21.589 | hop = 8 | timestamp = 1702240879
prob_id = 1002617 | rtt = 1.248 | hop = 10 | timestamp = 1702240889
prob_id = 1003564 | rtt = 2.689 | hop = 10 | timestamp = 1702240885
prob_id = 1003619 | rtt = 1.371 | hop = 8 | timestamp = 1702240880
prob_id = 1004568 | rtt = 1.988 | hop = 6 | timestamp = 1702240887
prob_id = 1005715 | rtt = 1.951 | hop = 9 | timestamp = 1702240881
prob_id = 1005758 | rtt = 5.388 | hop = 12 | timestamp = 1702240883
prob_id = 1006471 | rtt = 13.031 | hop = 10 | timestamp = 1702240884
prob_id = 1006691 | rtt = 10.027 | hop = 13 | timestamp = 1702240884
prob_id = 14015 | rtt = 49.837 | hop = 255 | timestamp = 1702240884
prob_id = 14842 | rtt = 3.683 | hop = 11 | timestamp = 1702240878
prob_id = 22702 | rtt = 3.927 | hop = 8 | timestamp = 1702240880
prob_id = 24300 | rtt = 19.002 | hop = 9 | timestamp = 1702240888
prob_id = 24944 | rtt = 36.528 | hop = 7 | timestamp = 1702240883
prob_id = 3200 | rtt = 6.52 | hop = 11 | timestamp = 1702240886
prob_id = 32810 | rtt = 58.636 | hop = 9 | timestamp = 1702240889
prob_id = 33690 | rtt = 4.151 | hop = 7 | timestamp = 1702240882
prob_id = 50525 | rtt = 7.132 | hop = 7 | timestamp = 1702240887
prob_id = 50593 | rtt = 41.256 | hop = 14 | timestamp = 1702240886
prob_id = 51527 | rtt = 22.022 | hop = 9 | timestamp = 1702240881
prob_id = 53022 | rtt = 14.018 | hop = 12 | timestamp = 1702240883
prob_id = 53613 | rtt = 12.039 | hop = 7 | timestamp = 1702240881
prob_id = 55234 | rtt = 19.941 | hop = 255 | timestamp = 1702240877
prob_id = 60374 | rtt = 4.675 | hop = 10 | timestamp = 1702240889
prob_id = 60579 | rtt = 9.792 | hop = 8 | timestamp = 1702240889
prob_id = 60900 | rtt = 5.44 | hop = 13 | timestamp = 1702240884
prob_id = 61177 | rtt = 11.671 | hop = 7 | timestamp = 1702240875
prob_id = 62657 | rtt = 30.576 | hop = 9 | timestamp = 1702240889
prob_id = 1001577 | rtt = 21.916 | hop = 8 | timestamp = 1702244486
prob_id = 1002617 | rtt = 1.228 | hop = 10 | timestamp = 1702244485
prob_id = 1003564 | rtt = 2.686 | hop = 10 | timestamp = 1702244477
prob_id = 1003619 | rtt = 1.805 | hop = 8 | timestamp = 1702244479
prob_id = 1004568 | rtt = 2.079 | hop = 6 | timestamp = 1702244483
prob_id = 1005715 | rtt = 1.681 | hop = 9 | timestamp = 1702244489
prob_id = 1005758 | rtt = 5.442 | hop = 12 | timestamp = 1702244481
prob_id = 1006471 | rtt = 12.373 | hop = 10 | timestamp = 1702244481
prob_id = 1006691 | rtt = 7.112 | hop = 13 | timestamp = 1702244481
prob_id = 14015 | rtt = 49.583 | hop = 255 | timestamp = 1702244481
prob_id = 14842 | rtt = 2.728 | hop = 11 | timestamp = 1702244478
prob_id = 22702 | rtt = 3.734 | hop = 8 | timestamp = 1702244486
prob_id = 24300 | rtt = 17.987 | hop = 9 | timestamp = 1702244486
prob_id = 24944 | rtt = 36.922 | hop = 7 | timestamp = 1702244486
prob_id = 3200 | rtt = 6.477 | hop = 11 | timestamp = 1702244483
prob_id = 32810 | rtt = 57.597 | hop = 9 | timestamp = 1702244477
prob_id = 33230 | rtt = 11.192 | hop = 8 | timestamp = 1702244482
prob_id = 33690 | rtt = 4.296 | hop = 7 | timestamp = 1702244483
prob_id = 50525 | rtt = 6.774 | hop = 7 | timestamp = 1702244488
prob_id = 50593 | rtt = 40.696 | hop = 14 | timestamp = 1702244487
prob_id = 51527 | rtt = 22.016 | hop = 9 | timestamp = 1702244489
prob_id = 53022 | rtt = 13.918 | hop = 12 | timestamp = 1702244487
prob_id = 53613 | rtt = 11.588 | hop = 7 | timestamp = 1702244479
prob_id = 55234 | rtt = 15.672 | hop = 255 | timestamp = 1702244484
prob_id = 60374 | rtt = 6.125 | hop = 10 | timestamp = 1702244476
prob_id = 60579 | rtt = 9.562 | hop = 8 | timestamp = 1702244488
prob_id = 60900 | rtt = 5.386 | hop = 13 | timestamp = 1702244478
prob_id = 61177 | rtt = 11.192 | hop = 7 | timestamp = 1702244476
prob_id = 62657 | rtt = 30.549 | hop = 9 | timestamp = 1702244483
prob_id = 1001577 | rtt = 21.366 | hop = 8 | timestamp = 1702248076
prob_id = 1002617 | rtt = 1.269 | hop = 10 | timestamp = 1702248077
prob_id = 1003564 | rtt = 2.817 | hop = 10 | timestamp = 1702248089
prob_id = 1003619 | rtt = 1.874 | hop = 8 | timestamp = 1702248088
prob_id = 1004568 | rtt = 2.117 | hop = 6 | timestamp = 1702248079
prob_id = 1005715 | rtt = 1.627 | hop = 9 | timestamp = 1702248086
prob_id = 1005758 | rtt = 5.322 | hop = 12 | timestamp = 1702248080
prob_id = 1006471 | rtt = 15.919 | hop = 10 | timestamp = 1702248082
prob_id = 1006691 | rtt = 7.234 | hop = 13 | timestamp = 1702248076
prob_id = 14015 | rtt = 49.591 | hop = 255 | timestamp = 1702248083
prob_id = 14842 | rtt = 3.707 | hop = 11 | timestamp = 1702248079
prob_id = 22702 | rtt = 3.778 | hop = 8 | timestamp = 1702248079
prob_id = 24300 | rtt = 17.411 | hop = 9 | timestamp = 1702248081
prob_id = 24944 | rtt = 36.534 | hop = 7 | timestamp = 1702248088
prob_id = 3200 | rtt = 6.922 | hop = 11 | timestamp = 1702248072
prob_id = 32810 | rtt = 58.722 | hop = 9 | timestamp = 1702248087
prob_id = 33230 | rtt = 11.295 | hop = 8 | timestamp = 1702248083
prob_id = 33690 | rtt = 4.145 | hop = 7 | timestamp = 1702248079
prob_id = 50525 | rtt = 6.84 | hop = 7 | timestamp = 1702248079
prob_id = 50593 | rtt = 40.163 | hop = 14 | timestamp = 1702248085
prob_id = 51527 | rtt = 22.772 | hop = 9 | timestamp = 1702248077
prob_id = 53022 | rtt = 13.511 | hop = 12 | timestamp = 1702248079
prob_id = 53613 | rtt = 11.564 | hop = 7 | timestamp = 1702248086
prob_id = 55234 | rtt = 20.435 | hop = 255 | timestamp = 1702248085
prob_id = 60374 | rtt = 4.015 | hop = 10 | timestamp = 1702248081
prob_id = 60579 | rtt = 12.412 | hop = 7 | timestamp = 1702248080
prob_id = 60900 | rtt = 5.671 | hop = 13 | timestamp = 1702248077
prob_id = 61177 | rtt = 11.426 | hop = 7 | timestamp = 1702248083
prob_id = 62657 | rtt = 29.721 | hop = 9 | timestamp = 1702248077
prob_id = 1001577 | rtt = 20.564 | hop = 8 | timestamp = 1702251687
prob_id = 1002617 | rtt = 1.268 | hop = 10 | timestamp = 1702251686
prob_id = 1003564 | rtt = 10.961 | hop = 10 | timestamp = 1702251688
prob_id = 1003619 | rtt = 1.36 | hop = 8 | timestamp = 1702251678
prob_id = 1004568 | rtt = 1.646 | hop = 6 | timestamp = 1702251678
prob_id = 1005715 | rtt = 1.678 | hop = 9 | timestamp = 1702251676
prob_id = 1005758 | rtt = 5.314 | hop = 11 | timestamp = 1702251678
prob_id = 1006471 | rtt = 15.581 | hop = 10 | timestamp = 1702251685
prob_id = 1006691 | rtt = 8.174 | hop = 13 | timestamp = 1702251682
prob_id = 14015 | rtt = 61.871 | hop = 255 | timestamp = 1702251682
prob_id = 14842 | rtt = 2.759 | hop = 11 | timestamp = 1702251677
prob_id = 22702 | rtt = 4.02 | hop = 8 | timestamp = 1702251688
prob_id = 24300 | rtt = 17.477 | hop = 9 | timestamp = 1702251687
prob_id = 24944 | rtt = 36.589 | hop = 7 | timestamp = 1702251676
prob_id = 3200 | rtt = 7.221 | hop = 11 | timestamp = 1702251685
prob_id = 32810 | rtt = 73.442 | hop = 9 | timestamp = 1702251680
prob_id = 33230 | rtt = 16.356 | hop = 8 | timestamp = 1702251684
prob_id = 33690 | rtt = 4.21 | hop = 7 | timestamp = 1702251683
prob_id = 50525 | rtt = 7.096 | hop = 7 | timestamp = 1702251685
prob_id = 50593 | rtt = 40.523 | hop = 14 | timestamp = 1702251678
prob_id = 51527 | rtt = 22.114 | hop = 9 | timestamp = 1702251684
prob_id = 53022 | rtt = 12.695 | hop = 12 | timestamp = 1702251684
prob_id = 53613 | rtt = 11.491 | hop = 7 | timestamp = 1702251688
prob_id = 55234 | rtt = 18.65 | hop = 255 | timestamp = 1702251677
prob_id = 60374 | rtt = 4.606 | hop = 10 | timestamp = 1702251678
prob_id = 60579 | rtt = 11.57 | hop = 8 | timestamp = 1702251675
prob_id = 60900 | rtt = 5.993 | hop = 13 | timestamp = 1702251677
prob_id = 61177 | rtt = 11.499 | hop = 7 | timestamp = 1702251685
prob_id = 62657 | rtt = 31.541 | hop = 9 | timestamp = 1702251685
prob_id = 1001577 | rtt = 20.948 | hop = 8 | timestamp = 1702255284
prob_id = 1002617 | rtt = 1.258 | hop = 10 | timestamp = 1702255282
prob_id = 1003564 | rtt = 2.694 | hop = 10 | timestamp = 1702255280
prob_id = 1003619 | rtt = 1.83 | hop = 8 | timestamp = 1702255284
prob_id = 1004568 | rtt = 1.323 | hop = 6 | timestamp = 1702255276
prob_id = 1005715 | rtt = 1.647 | hop = 9 | timestamp = 1702255280
prob_id = 1005758 | rtt = 5.292 | hop = 11 | timestamp = 1702255280
prob_id = 1006471 | rtt = 15.613 | hop = 10 | timestamp = 1702255283
prob_id = 1006691 | rtt = 8.593 | hop = 13 | timestamp = 1702255282
prob_id = 14015 | rtt = 50.131 | hop = 255 | timestamp = 1702255280
prob_id = 14842 | rtt = 2.75 | hop = 11 | timestamp = 1702255286
prob_id = 22702 | rtt = 3.598 | hop = 8 | timestamp = 1702255279
prob_id = 24300 | rtt = 17.119 | hop = 9 | timestamp = 1702255286
prob_id = 24944 | rtt = 36.589 | hop = 7 | timestamp = 1702255275
prob_id = 3200 | rtt = 6.561 | hop = 11 | timestamp = 1702255272
prob_id = 32810 | rtt = 86.86 | hop = 9 | timestamp = 1702255288
prob_id = 33690 | rtt = 4.324 | hop = 7 | timestamp = 1702255280
prob_id = 50525 | rtt = 6.76 | hop = 7 | timestamp = 1702255281
prob_id = 50593 | rtt = 40.335 | hop = 14 | timestamp = 1702255279
prob_id = 51527 | rtt = 21.989 | hop = 9 | timestamp = 1702255289
prob_id = 53022 | rtt = 13.186 | hop = 12 | timestamp = 1702255280
prob_id = 53613 | rtt = 12.265 | hop = 7 | timestamp = 1702255284
prob_id = 55234 | rtt = 20.242 | hop = 255 | timestamp = 1702255279
prob_id = 60374 | rtt = 4.096 | hop = 10 | timestamp = 1702255286
prob_id = 60579 | rtt = 14.497 | hop = 8 | timestamp = 1702255276
prob_id = 60900 | rtt = 5.44 | hop = 13 | timestamp = 1702255280
prob_id = 61177 | rtt = 11.533 | hop = 7 | timestamp = 1702255275
prob_id = 62657 | rtt = 30.519 | hop = 9 | timestamp = 1702255289
prob_id = 1001577 | rtt = 19.916 | hop = 8 | timestamp = 1702258887
prob_id = 1002617 | rtt = 1.271 | hop = 10 | timestamp = 1702258886
prob_id = 1003564 | rtt = 2.667 | hop = 10 | timestamp = 1702258877
prob_id = 1003619 | rtt = 1.534 | hop = 8 | timestamp = 1702258878
prob_id = 1004568 | rtt = 2.297 | hop = 6 | timestamp = 1702258883
prob_id = 1005715 | rtt = 2.187 | hop = 10 | timestamp = 1702258880
prob_id = 1005758 | rtt = 5.329 | hop = 12 | timestamp = 1702258883
prob_id = 1006471 | rtt = 13.355 | hop = 10 | timestamp = 1702258889
prob_id = 1006691 | rtt = 9.736 | hop = 13 | timestamp = 1702258875
prob_id = 14015 | rtt = 49.457 | hop = 255 | timestamp = 1702258876
prob_id = 14842 | rtt = 2.726 | hop = 11 | timestamp = 1702258884
prob_id = 22702 | rtt = 3.723 | hop = 8 | timestamp = 1702258883
prob_id = 24300 | rtt = 17.387 | hop = 9 | timestamp = 1702258886
prob_id = 24944 | rtt = 37.289 | hop = 7 | timestamp = 1702258879
prob_id = 3200 | rtt = 6.721 | hop = 11 | timestamp = 1702258880
prob_id = 32810 | rtt = 67.826 | hop = 9 | timestamp = 1702258876
prob_id = 33230 | rtt = 11.663 | hop = 8 | timestamp = 1702258875
prob_id = 33690 | rtt = 4.23 | hop = 7 | timestamp = 1702258883
prob_id = 50525 | rtt = 7.225 | hop = 7 | timestamp = 1702258882
prob_id = 50593 | rtt = 40.691 | hop = 14 | timestamp = 1702258878
prob_id = 51527 | rtt = 22.091 | hop = 9 | timestamp = 1702258879
prob_id = 53022 | rtt = 13.438 | hop = 12 | timestamp = 1702258878
prob_id = 53613 | rtt = 11.887 | hop = 7 | timestamp = 1702258887
prob_id = 55234 | rtt = 18.424 | hop = 255 | timestamp = 1702258879
prob_id = 60374 | rtt = 4.131 | hop = 10 | timestamp = 1702258889
prob_id = 60579 | rtt = 11.084 | hop = 8 | timestamp = 1702258880
prob_id = 60900 | rtt = 5.914 | hop = 13 | timestamp = 1702258887
prob_id = 61177 | rtt = 11.361 | hop = 7 | timestamp = 1702258875
prob_id = 62657 | rtt = 30.901 | hop = 9 | timestamp = 1702258881
prob_id = 1001577 | rtt = 20.625 | hop = 8 | timestamp = 1702262478
prob_id = 1002617 | rtt = 1.252 | hop = 10 | timestamp = 1702262478
prob_id = 1003564 | rtt = 2.691 | hop = 10 | timestamp = 1702262477
prob_id = 1003619 | rtt = 1.395 | hop = 8 | timestamp = 1702262482
prob_id = 1004568 | rtt = 2.137 | hop = 6 | timestamp = 1702262482
prob_id = 1005715 | rtt = 2.196 | hop = 12 | timestamp = 1702262489
prob_id = 1005758 | rtt = 5.324 | hop = 12 | timestamp = 1702262487
prob_id = 1006471 | rtt = 11.875 | hop = 10 | timestamp = 1702262475
prob_id = 1006691 | rtt = 7.976 | hop = 13 | timestamp = 1702262475
prob_id = 14015 | rtt = 60.585 | hop = 255 | timestamp = 1702262484
prob_id = 14842 | rtt = 2.692 | hop = 11 | timestamp = 1702262476
prob_id = 22702 | rtt = 4.346 | hop = 8 | timestamp = 1702262488
prob_id = 24300 | rtt = 17.636 | hop = 9 | timestamp = 1702262487
prob_id = 24944 | rtt = 36.62 | hop = 7 | timestamp = 1702262485
prob_id = 3200 | rtt = 6.789 | hop = 11 | timestamp = 1702262484
prob_id = 32810 | rtt = 58.758 | hop = 9 | timestamp = 1702262483
prob_id = 33230 | rtt = 12.058 | hop = 8 | timestamp = 1702262475
prob_id = 33690 | rtt = 4.154 | hop = 7 | timestamp = 1702262494
prob_id = 50525 | rtt = 7.06 | hop = 7 | timestamp = 1702262485
prob_id = 50593 | rtt = 41.373 | hop = 14 | timestamp = 1702262486
prob_id = 51527 | rtt = 22.0 | hop = 9 | timestamp = 1702262479
prob_id = 53022 | rtt = 13.623 | hop = 12 | timestamp = 1702262478
prob_id = 53613 | rtt = 11.923 | hop = 7 | timestamp = 1702262487
prob_id = 55234 | rtt = 20.238 | hop = 255 | timestamp = 1702262481
prob_id = 60374 | rtt = 4.204 | hop = 10 | timestamp = 1702262488
prob_id = 60579 | rtt = 11.036 | hop = 8 | timestamp = 1702262477
prob_id = 60900 | rtt = 5.434 | hop = 13 | timestamp = 1702262486
prob_id = 61177 | rtt = 11.564 | hop = 7 | timestamp = 1702262481
prob_id = 62657 | rtt = 30.722 | hop = 9 | timestamp = 1702262475
prob_id = 1001577 | rtt = 20.622 | hop = 8 | timestamp = 1702266076
prob_id = 1002617 | rtt = 1.174 | hop = 10 | timestamp = 1702266087
prob_id = 1003564 | rtt = 2.634 | hop = 10 | timestamp = 1702266080
prob_id = 1003619 | rtt = 1.863 | hop = 8 | timestamp = 1702266077
prob_id = 1004568 | rtt = 1.884 | hop = 6 | timestamp = 1702266078
prob_id = 1005715 | rtt = 1.634 | hop = 13 | timestamp = 1702266079
prob_id = 1005758 | rtt = 5.289 | hop = 11 | timestamp = 1702266085
prob_id = 1006471 | rtt = 10.804 | hop = 10 | timestamp = 1702266077
prob_id = 1006691 | rtt = 7.08 | hop = 13 | timestamp = 1702266077
prob_id = 14015 | rtt = 58.214 | hop = 255 | timestamp = 1702266086
prob_id = 14842 | rtt = 3.663 | hop = 11 | timestamp = 1702266079
prob_id = 22702 | rtt = 3.928 | hop = 8 | timestamp = 1702266085
prob_id = 24300 | rtt = 17.314 | hop = 9 | timestamp = 1702266089
prob_id = 24944 | rtt = 37.225 | hop = 7 | timestamp = 1702266087
prob_id = 3200 | rtt = 6.758 | hop = 11 | timestamp = 1702266086
prob_id = 33230 | rtt = 11.714 | hop = 8 | timestamp = 1702266084
prob_id = 33690 | rtt = 4.172 | hop = 7 | timestamp = 1702266085
prob_id = 50525 | rtt = 7.054 | hop = 7 | timestamp = 1702266077
prob_id = 50593 | rtt = 41.874 | hop = 14 | timestamp = 1702266085
prob_id = 51527 | rtt = 22.333 | hop = 9 | timestamp = 1702266075
prob_id = 53022 | rtt = 13.767 | hop = 12 | timestamp = 1702266082
prob_id = 53613 | rtt = 11.353 | hop = 7 | timestamp = 1702266084
prob_id = 55234 | rtt = 19.806 | hop = 255 | timestamp = 1702266086
prob_id = 60374 | rtt = 4.343 | hop = 10 | timestamp = 1702266080
prob_id = 60579 | rtt = 13.255 | hop = 7 | timestamp = 1702266085
prob_id = 60900 | rtt = 5.433 | hop = 13 | timestamp = 1702266084
prob_id = 61177 | rtt = 12.499 | hop = 7 | timestamp = 1702266086
prob_id = 62657 | rtt = 31.539 | hop = 9 | timestamp = 1702266075
prob_id = 1001577 | rtt = 20.795 | hop = 8 | timestamp = 1702269681
prob_id = 1002617 | rtt = 1.28 | hop = 10 | timestamp = 1702269678
prob_id = 1003564 | rtt = 2.555 | hop = 10 | timestamp = 1702269679
prob_id = 1003619 | rtt = 1.964 | hop = 8 | timestamp = 1702269675
prob_id = 1004568 | rtt = 1.948 | hop = 6 | timestamp = 1702269684
prob_id = 1005715 | rtt = 2.055 | hop = 10 | timestamp = 1702269677
prob_id = 1005758 | rtt = 5.276 | hop = 11 | timestamp = 1702269688
prob_id = 1006471 | rtt = 12.981 | hop = 10 | timestamp = 1702269676
prob_id = 1006691 | rtt = 8.952 | hop = 13 | timestamp = 1702269679
prob_id = 14015 | rtt = 49.458 | hop = 255 | timestamp = 1702269675
prob_id = 14842 | rtt = 2.791 | hop = 11 | timestamp = 1702269683
prob_id = 22702 | rtt = 3.852 | hop = 8 | timestamp = 1702269676
prob_id = 24300 | rtt = 17.394 | hop = 9 | timestamp = 1702269678
prob_id = 24944 | rtt = 36.54 | hop = 7 | timestamp = 1702269678
prob_id = 3200 | rtt = 6.847 | hop = 11 | timestamp = 1702269675
prob_id = 32810 | rtt = 57.067 | hop = 9 | timestamp = 1702269680
prob_id = 33230 | rtt = 10.808 | hop = 8 | timestamp = 1702269689
prob_id = 33690 | rtt = 4.186 | hop = 7 | timestamp = 1702269692
prob_id = 50525 | rtt = 7.13 | hop = 7 | timestamp = 1702269676
prob_id = 50593 | rtt = 40.005 | hop = 14 | timestamp = 1702269689
prob_id = 53022 | rtt = 12.184 | hop = 12 | timestamp = 1702269681
prob_id = 53613 | rtt = 12.102 | hop = 7 | timestamp = 1702269681
prob_id = 55234 | rtt = 18.735 | hop = 255 | timestamp = 1702269680
prob_id = 60374 | rtt = 4.358 | hop = 10 | timestamp = 1702269679
prob_id = 60579 | rtt = 10.147 | hop = 8 | timestamp = 1702269685
prob_id = 60900 | rtt = 5.946 | hop = 13 | timestamp = 1702269684
prob_id = 61177 | rtt = 12.428 | hop = 7 | timestamp = 1702269689
prob_id = 62657 | rtt = 31.66 | hop = 9 | timestamp = 1702269687
prob_id = 1001577 | rtt = 19.981 | hop = 8 | timestamp = 1702273280
prob_id = 1002617 | rtt = 1.147 | hop = 10 | timestamp = 1702273283
prob_id = 1003564 | rtt = 2.697 | hop = 10 | timestamp = 1702273279
prob_id = 1003619 | rtt = 1.591 | hop = 8 | timestamp = 1702273275
prob_id = 1004568 | rtt = 1.593 | hop = 6 | timestamp = 1702273285
prob_id = 1005715 | rtt = 1.625 | hop = 13 | timestamp = 1702273285
prob_id = 1005758 | rtt = 5.295 | hop = 11 | timestamp = 1702273285
prob_id = 1006471 | rtt = 15.803 | hop = 10 | timestamp = 1702273276
prob_id = 1006691 | rtt = 7.273 | hop = 13 | timestamp = 1702273280
prob_id = 14015 | rtt = 49.805 | hop = 255 | timestamp = 1702273282
prob_id = 14842 | rtt = 2.741 | hop = 11 | timestamp = 1702273282
prob_id = 22702 | rtt = 4.05 | hop = 8 | timestamp = 1702273279
prob_id = 24300 | rtt = 17.319 | hop = 9 | timestamp = 1702273287
prob_id = 24944 | rtt = 36.729 | hop = 7 | timestamp = 1702273282
prob_id = 3200 | rtt = 6.68 | hop = 11 | timestamp = 1702273286
prob_id = 32810 | rtt = 325.609 | hop = 9 | timestamp = 1702273277
prob_id = 33230 | rtt = 12.944 | hop = 8 | timestamp = 1702273283
prob_id = 33690 | rtt = 4.125 | hop = 7 | timestamp = 1702273280
prob_id = 50525 | rtt = 7.199 | hop = 7 | timestamp = 1702273276
