prob_id = 1001577 | rtt = 262.558 | hop = 18 | timestamp = 1701751285
prob_id = 1005758 | rtt = 114.825 | hop = 19 | timestamp = 1702233677
prob_id = 1006471 | rtt = 125.527 | hop = 19 | timestamp = 1702233689
prob_id = 1006691 | rtt = 148.299 | hop = 18 | timestamp = 1702233681
prob_id = 14015 | rtt = 176.016 | hop = 14 | timestamp = 1702233687
prob_id = 14842 | rtt = 139.707 | hop = 13 | timestamp = 1702233685
prob_id = 22702 | rtt = 157.666 | hop = 12 | timestamp = 1702233676
prob_id = 24300 | rtt = 192.376 | hop = 16 | timestamp = 1702233687
prob_id = 24944 | rtt = 244.152 | hop = 15 | timestamp = 1702233685
prob_id = 3200 | rtt = 50.099 | hop = 13 | timestamp = 1702233675
prob_id = 32810 | rtt = 256.141 | hop = 18 | timestamp = 1702233683
prob_id = 33690 | rtt = 148.708 | hop = 13 | timestamp = 1702233690
prob_id = 50525 | rtt = 235.838 | hop = 11 | timestamp = 1702233688
prob_id = 50593 | rtt = 68.511 | hop = 16 | timestamp = 1702233682
prob_id = 51527 | rtt = 174.314 | hop = 13 | timestamp = 1702233682
prob_id = 53022 | rtt = 105.564 | hop = 17 | timestamp = 1702233688
prob_id = 53613 | rtt = 268.113 | hop = 15 | timestamp = 1702233675
prob_id = 55234 | rtt = 135.396 | hop = 16 | timestamp = 1702233683
prob_id = 60374 | rtt = 124.354 | hop = 12 | timestamp = 1702233688
prob_id = 60579 | rtt = 38.193 | hop = 13 | timestamp = 1702233675
prob_id = 60900 | rtt = 148.877 | hop = 13 | timestamp = 1702233679
prob_id = 61177 | rtt = 135.519 | hop = 9 | timestamp = 1702233675
prob_id = 62657 | rtt = 65.653 | hop = 15 | timestamp = 1702233689
prob_id = 1001577 | rtt = 270.352 | hop = 18 | timestamp = 1702237279
prob_id = 1002617 | rtt = 140.244 | hop = 15 | timestamp = 1702237287
prob_id = 1003564 | rtt = 138.429 | hop = 13 | timestamp = 1702237281
prob_id = 1003619 | rtt = 219.72 | hop = 15 | timestamp = 1702237286
prob_id = 1004568 | rtt = 239.43 | hop = 14 | timestamp = 1702237281
prob_id = 1005715 | rtt = 151.825 | hop = 16 | timestamp = 1702237283
prob_id = 1005758 | rtt = 114.797 | hop = 18 | timestamp = 1702237288
prob_id = 1006471 | rtt = 118.831 | hop = 18 | timestamp = 1702237284
prob_id = 1006691 | rtt = 147.445 | hop = 19 | timestamp = 1702237281
prob_id = 14015 | rtt = 173.826 | hop = 13 | timestamp = 1702237289
prob_id = 14842 | rtt = 139.031 | hop = 13 | timestamp = 1702237282
prob_id = 22702 | rtt = 161.029 | hop = 12 | timestamp = 1702237283
prob_id = 24300 | rtt = 193.204 | hop = 16 | timestamp = 1702237277
prob_id = 24944 | rtt = 244.211 | hop = 15 | timestamp = 1702237275
prob_id = 3200 | rtt = 50.946 | hop = 14 | timestamp = 1702237282
prob_id = 32810 | rtt = 319.656 | hop = 18 | timestamp = 1702237281
prob_id = 33230 | rtt = 176.797 | hop = 10 | timestamp = 1702237283
prob_id = 33690 | rtt = 149.096 | hop = 13 | timestamp = 1702237294
prob_id = 50525 | rtt = 240.053 | hop = 11 | timestamp = 1702237287
prob_id = 50593 | rtt = 67.821 | hop = 16 | timestamp = 1702237277
prob_id = 51527 | rtt = 173.123 | hop = 13 | timestamp = 1702237281
prob_id = 53022 | rtt = 104.268 | hop = 17 | timestamp = 1702237282
prob_id = 53613 | rtt = 306.974 | hop = 16 | timestamp = 1702237282
prob_id = 55234 | rtt = 139.541 | hop = 17 | timestamp = 1702237290
prob_id = 60374 | rtt = 123.96 | hop = 12 | timestamp = 1702237281
prob_id = 60579 | rtt = 38.503 | hop = 13 | timestamp = 1702237289
prob_id = 60900 | rtt = 148.688 | hop = 13 | timestamp = 1702237283
prob_id = 61177 | rtt = 136.344 | hop = 9 | timestamp = 1702237288
prob_id = 62657 | rtt = 64.743 | hop = 15 | timestamp = 1702237278
prob_id = 1001577 | rtt = 270.525 | hop = 18 | timestamp = 1702240877
prob_id = 1002617 | rtt = 146.964 | hop = 14 | timestamp = 1702240879
prob_id = 1003564 | rtt = 137.585 | hop = 11 | timestamp = 1702240884
prob_id = 1003619 | rtt = 219.692 | hop = 15 | timestamp = 1702240885
prob_id = 1004568 | rtt = 236.393 | hop = 14 | timestamp = 1702240884
prob_id = 1005715 | rtt = 151.989 | hop = 16 | timestamp = 1702240882
prob_id = 1005758 | rtt = 114.89 | hop = 17 | timestamp = 1702240888
prob_id = 1006471 | rtt = 118.397 | hop = 18 | timestamp = 1702240886
prob_id = 1006691 | rtt = 152.121 | hop = 19 | timestamp = 1702240882
prob_id = 14015 | rtt = 171.655 | hop = 13 | timestamp = 1702240889
prob_id = 14842 | rtt = 139.75 | hop = 13 | timestamp = 1702240877
prob_id = 22702 | rtt = 158.024 | hop = 12 | timestamp = 1702240883
prob_id = 24300 | rtt = 191.55 | hop = 15 | timestamp = 1702240883
prob_id = 24944 | rtt = 244.347 | hop = 15 | timestamp = 1702240877
prob_id = 3200 | rtt = 50.087 | hop = 14 | timestamp = 1702240883
prob_id = 32810 | rtt = 259.802 | hop = 18 | timestamp = 1702240879
prob_id = 33230 | rtt = 178.209 | hop = 10 | timestamp = 1702240888
prob_id = 33690 | rtt = 149.11 | hop = 13 | timestamp = 1702240881
prob_id = 50525 | rtt = 239.49 | hop = 11 | timestamp = 1702240889
prob_id = 50593 | rtt = 67.709 | hop = 16 | timestamp = 1702240882
prob_id = 51527 | rtt = 173.492 | hop = 13 | timestamp = 1702240875
prob_id = 53022 | rtt = 105.8 | hop = 16 | timestamp = 1702240878
prob_id = 53613 | rtt = 270.735 | hop = 16 | timestamp = 1702240887
prob_id = 55234 | rtt = 135.261 | hop = 17 | timestamp = 1702240883
prob_id = 60374 | rtt = 124.45 | hop = 12 | timestamp = 1702240885
prob_id = 60579 | rtt = 43.609 | hop = 12 | timestamp = 1702240881
prob_id = 60900 | rtt = 148.673 | hop = 13 | timestamp = 1702240880
prob_id = 61177 | rtt = 135.984 | hop = 9 | timestamp = 1702240878
prob_id = 62657 | rtt = 65.668 | hop = 15 | timestamp = 1702240888
prob_id = 1001577 | rtt = 268.593 | hop = 18 | timestamp = 1702244481
prob_id = 1002617 | rtt = 147.93 | hop = 14 | timestamp = 1702244486
prob_id = 1003564 | rtt = 139.023 | hop = 13 | timestamp = 1702244489
prob_id = 1003619 | rtt = 219.674 | hop = 16 | timestamp = 1702244476
prob_id = 1004568 | rtt = 238.351 | hop = 15 | timestamp = 1702244477
prob_id = 1005715 | rtt = 151.954 | hop = 19 | timestamp = 1702244478
prob_id = 1005758 | rtt = 114.868 | hop = 18 | timestamp = 1702244476
prob_id = 1006471 | rtt = 125.823 | hop = 20 | timestamp = 1702244475
prob_id = 1006691 | rtt = 147.725 | hop = 18 | timestamp = 1702244475
prob_id = 14015 | rtt = 172.953 | hop = 16 | timestamp = 1702244487
prob_id = 14842 | rtt = 139.621 | hop = 13 | timestamp = 1702244484
prob_id = 22702 | rtt = 157.285 | hop = 12 | timestamp = 1702244488
prob_id = 24300 | rtt = 194.426 | hop = 16 | timestamp = 1702244488
prob_id = 24944 | rtt = 244.213 | hop = 15 | timestamp = 1702244482
prob_id = 3200 | rtt = 51.082 | hop = 13 | timestamp = 1702244482
prob_id = 32810 | rtt = 258.122 | hop = 18 | timestamp = 1702244481
prob_id = 33690 | rtt = 149.003 | hop = 13 | timestamp = 1702244484
prob_id = 50525 | rtt = 235.876 | hop = 11 | timestamp = 1702244486
prob_id = 50593 | rtt = 67.671 | hop = 16 | timestamp = 1702244484
prob_id = 51527 | rtt = 173.54 | hop = 13 | timestamp = 1702244481
prob_id = 53022 | rtt = 103.328 | hop = 17 | timestamp = 1702244486
prob_id = 53613 | rtt = 294.343 | hop = 15 | timestamp = 1702244475
prob_id = 55234 | rtt = 135.121 | hop = 16 | timestamp = 1702244484
prob_id = 60374 | rtt = 124.292 | hop = 12 | timestamp = 1702244480
prob_id = 60579 | rtt = 38.033 | hop = 14 | timestamp = 1702244486
prob_id = 60900 | rtt = 148.473 | hop = 13 | timestamp = 1702244485
prob_id = 61177 | rtt = 136.15 | hop = 9 | timestamp = 1702244483
prob_id = 62657 | rtt = 64.594 | hop = 15 | timestamp = 1702244493
prob_id = 1001577 | rtt = 263.378 | hop = 18 | timestamp = 1702248077
prob_id = 1002617 | rtt = 146.98 | hop = 14 | timestamp = 1702248078
prob_id = 1003564 | rtt = 137.26 | hop = 11 | timestamp = 1702248075
prob_id = 1003619 | rtt = 219.975 | hop = 16 | timestamp = 1702248089
prob_id = 1004568 | rtt = 236.434 | hop = 15 | timestamp = 1702248085
prob_id = 1005715 | rtt = 151.856 | hop = 19 | timestamp = 1702248084
prob_id = 1005758 | rtt = 114.966 | hop = 19 | timestamp = 1702248083
prob_id = 1006471 | rtt = 121.608 | hop = 20 | timestamp = 1702248081
prob_id = 1006691 | rtt = 154.488 | hop = 18 | timestamp = 1702248082
prob_id = 14015 | rtt = 171.771 | hop = 14 | timestamp = 1702248080
prob_id = 14842 | rtt = 139.729 | hop = 13 | timestamp = 1702248088
prob_id = 22702 | rtt = 158.153 | hop = 12 | timestamp = 1702248087
prob_id = 24300 | rtt = 191.731 | hop = 15 | timestamp = 1702248085
prob_id = 24944 | rtt = 244.397 | hop = 15 | timestamp = 1702248077
prob_id = 3200 | rtt = 50.348 | hop = 13 | timestamp = 1702248083
prob_id = 32810 | rtt = 266.521 | hop = 18 | timestamp = 1702248085
prob_id = 33690 | rtt = 148.335 | hop = 13 | timestamp = 1702248093
prob_id = 50525 | rtt = 236.034 | hop = 11 | timestamp = 1702248084
prob_id = 50593 | rtt = 68.45 | hop = 16 | timestamp = 1702248082
prob_id = 51527 | rtt = 173.66 | hop = 13 | timestamp = 1702248089
prob_id = 53022 | rtt = 105.124 | hop = 17 | timestamp = 1702248081
prob_id = 53613 | rtt = 293.576 | hop = 15 | timestamp = 1702248088
prob_id = 55234 | rtt = 135.334 | hop = 16 | timestamp = 1702248081
prob_id = 60374 | rtt = 123.886 | hop = 12 | timestamp = 1702248087
prob_id = 60579 | rtt = 44.35 | hop = 14 | timestamp = 1702248083
prob_id = 60900 | rtt = 148.404 | hop = 13 | timestamp = 1702248085
prob_id = 61177 | rtt = 136.349 | hop = 9 | timestamp = 1702248076
prob_id = 62657 | rtt = 63.656 | hop = 15 | timestamp = 1702248083
prob_id = 1001577 | rtt = 269.896 | hop = 18 | timestamp = 1702251686
prob_id = 1002617 | rtt = 148.424 | hop = 14 | timestamp = 1702251688
prob_id = 1003564 | rtt = 137.039 | hop = 13 | timestamp = 1702251683
prob_id = 1003619 | rtt = 222.287 | hop = 16 | timestamp = 1702251681
prob_id = 1004568 | rtt = 231.686 | hop = 15 | timestamp = 1702251677
prob_id = 1005715 | rtt = 151.927 | hop = 19 | timestamp = 1702251687
prob_id = 1005758 | rtt = 114.957 | hop = 19 | timestamp = 1702251681
prob_id = 1006471 | rtt = 118.824 | hop = 20 | timestamp = 1702251680
prob_id = 1006691 | rtt = 155.487 | hop = 18 | timestamp = 1702251677
prob_id = 14015 | rtt = 174.843 | hop = 14 | timestamp = 1702251675
prob_id = 14842 | rtt = 139.614 | hop = 13 | timestamp = 1702251676
prob_id = 22702 | rtt = 161.621 | hop = 12 | timestamp = 1702251675
prob_id = 24300 | rtt = 192.698 | hop = 16 | timestamp = 1702251684
prob_id = 24944 | rtt = 243.815 | hop = 15 | timestamp = 1702251676
prob_id = 3200 | rtt = 50.989 | hop = 13 | timestamp = 1702251674
prob_id = 32810 | rtt = 285.604 | hop = 18 | timestamp = 1702251676
prob_id = 33230 | rtt = 177.101 | hop = 11 | timestamp = 1702251681
prob_id = 33690 | rtt = 148.583 | hop = 13 | timestamp = 1702251687
prob_id = 50525 | rtt = 239.21 | hop = 11 | timestamp = 1702251678
prob_id = 50593 | rtt = 68.545 | hop = 16 | timestamp = 1702251681
prob_id = 51527 | rtt = 173.497 | hop = 13 | timestamp = 1702251681
prob_id = 53022 | rtt = 104.426 | hop = 17 | timestamp = 1702251687
prob_id = 53613 | rtt = 294.151 | hop = 15 | timestamp = 1702251682
prob_id = 55234 | rtt = 135.12 | hop = 16 | timestamp = 1702251673
prob_id = 60374 | rtt = 124.091 | hop = 12 | timestamp = 1702251688
prob_id = 60579 | rtt = 38.716 | hop = 14 | timestamp = 1702251685
prob_id = 60900 | rtt = 148.414 | hop = 13 | timestamp = 1702251680
prob_id = 61177 | rtt = 134.273 | hop = 9 | timestamp = 1702251684
prob_id = 62657 | rtt = 64.684 | hop = 15 | timestamp = 1702251689
prob_id = 1001577 | rtt = 263.865 | hop = 18 | timestamp = 1702255279
prob_id = 1002617 | rtt = 148.009 | hop = 14 | timestamp = 1702255276
prob_id = 1003564 | rtt = 137.403 | hop = 13 | timestamp = 1702255284
prob_id = 1003619 | rtt = 221.943 | hop = 16 | timestamp = 1702255281
prob_id = 1004568 | rtt = 233.979 | hop = 15 | timestamp = 1702255286
prob_id = 1005715 | rtt = 151.946 | hop = 16 | timestamp = 1702255276
prob_id = 1005758 | rtt = 114.901 | hop = 18 | timestamp = 1702255285
prob_id = 1006471 | rtt = 120.554 | hop = 20 | timestamp = 1702255286
prob_id = 1006691 | rtt = 147.264 | hop = 18 | timestamp = 1702255280
prob_id = 14015 | rtt = 173.108 | hop = 16 | timestamp = 1702255280
prob_id = 14842 | rtt = 139.768 | hop = 13 | timestamp = 1702255286
prob_id = 22702 | rtt = 161.394 | hop = 12 | timestamp = 1702255280
prob_id = 24300 | rtt = 193.662 | hop = 16 | timestamp = 1702255275
prob_id = 24944 | rtt = 243.887 | hop = 15 | timestamp = 1702255288
prob_id = 3200 | rtt = 50.408 | hop = 13 | timestamp = 1702255274
prob_id = 32810 | rtt = 256.737 | hop = 18 | timestamp = 1702255283
prob_id = 33230 | rtt = 177.941 | hop = 10 | timestamp = 1702255277
prob_id = 33690 | rtt = 148.668 | hop = 13 | timestamp = 1702255277
prob_id = 50525 | rtt = 243.582 | hop = 11 | timestamp = 1702255284
prob_id = 50593 | rtt = 68.034 | hop = 16 | timestamp = 1702255289
prob_id = 51527 | rtt = 173.454 | hop = 13 | timestamp = 1702255285
prob_id = 53022 | rtt = 104.867 | hop = 17 | timestamp = 1702255282
prob_id = 53613 | rtt = 268.497 | hop = 15 | timestamp = 1702255287
prob_id = 55234 | rtt = 135.1 | hop = 16 | timestamp = 1702255278
prob_id = 60374 | rtt = 123.424 | hop = 12 | timestamp = 1702255283
prob_id = 60579 | rtt = 42.643 | hop = 13 | timestamp = 1702255289
prob_id = 60900 | rtt = 148.833 | hop = 13 | timestamp = 1702255285
prob_id = 61177 | rtt = 135.866 | hop = 9 | timestamp = 1702255279
prob_id = 62657 | rtt = 65.593 | hop = 15 | timestamp = 1702255283
prob_id = 1001577 | rtt = 267.965 | hop = 18 | timestamp = 1702258877
prob_id = 1002617 | rtt = 148.247 | hop = 14 | timestamp = 1702258886
prob_id = 1003564 | rtt = 137.513 | hop = 11 | timestamp = 1702258888
prob_id = 1003619 | rtt = 221.802 | hop = 15 | timestamp = 1702258886
prob_id = 1004568 | rtt = 233.888 | hop = 14 | timestamp = 1702258880
prob_id = 1005715 | rtt = 151.782 | hop = 16 | timestamp = 1702258884
prob_id = 1005758 | rtt = 114.922 | hop = 18 | timestamp = 1702258884
prob_id = 1006471 | rtt = 119.676 | hop = 19 | timestamp = 1702258887
prob_id = 1006691 | rtt = 150.656 | hop = 19 | timestamp = 1702258888
prob_id = 14015 | rtt = 172.297 | hop = 13 | timestamp = 1702258881
prob_id = 14842 | rtt = 139.755 | hop = 13 | timestamp = 1702258876
prob_id = 22702 | rtt = 161.621 | hop = 12 | timestamp = 1702258876
prob_id = 24300 | rtt = 191.592 | hop = 15 | timestamp = 1702258883
prob_id = 24944 | rtt = 243.817 | hop = 15 | timestamp = 1702258887
prob_id = 3200 | rtt = 50.298 | hop = 14 | timestamp = 1702258879
prob_id = 32810 | rtt = 256.727 | hop = 18 | timestamp = 1702258881
prob_id = 33230 | rtt = 179.186 | hop = 10 | timestamp = 1702258882
prob_id = 33690 | rtt = 148.821 | hop = 13 | timestamp = 1702258890
prob_id = 50525 | rtt = 239.569 | hop = 11 | timestamp = 1702258881
prob_id = 50593 | rtt = 68.388 | hop = 16 | timestamp = 1702258883
prob_id = 51527 | rtt = 173.448 | hop = 13 | timestamp = 1702258879
prob_id = 53022 | rtt = 103.193 | hop = 17 | timestamp = 1702258888
prob_id = 53613 | rtt = 291.462 | hop = 16 | timestamp = 1702258887
prob_id = 55234 | rtt = 135.331 | hop = 17 | timestamp = 1702258885
prob_id = 60374 | rtt = 123.832 | hop = 13 | timestamp = 1702258878
prob_id = 60579 | rtt = 37.639 | hop = 12 | timestamp = 1702258883
prob_id = 60900 | rtt = 148.84 | hop = 13 | timestamp = 1702258885
prob_id = 61177 | rtt = 135.804 | hop = 9 | timestamp = 1702258880
prob_id = 62657 | rtt = 64.634 | hop = 15 | timestamp = 1702258884
prob_id = 1001577 | rtt = 268.525 | hop = 18 | timestamp = 1702262477
prob_id = 1002617 | rtt = 147.845 | hop = 14 | timestamp = 1702262476
prob_id = 1003564 | rtt = 137.521 | hop = 11 | timestamp = 1702262487
prob_id = 1003619 | rtt = 221.355 | hop = 15 | timestamp = 1702262483
prob_id = 1004568 | rtt = 233.15 | hop = 14 | timestamp = 1702262485
prob_id = 1005715 | rtt = 151.87 | hop = 16 | timestamp = 1702262484
prob_id = 1005758 | rtt = 114.914 | hop = 18 | timestamp = 1702262487
prob_id = 1006471 | rtt = 121.672 | hop = 19 | timestamp = 1702262489
prob_id = 1006691 | rtt = 152.948 | hop = 19 | timestamp = 1702262484
prob_id = 14015 | rtt = 172.897 | hop = 17 | timestamp = 1702262484
prob_id = 14842 | rtt = 139.714 | hop = 13 | timestamp = 1702262484
prob_id = 22702 | rtt = 160.589 | hop = 12 | timestamp = 1702262486
prob_id = 24300 | rtt = 194.929 | hop = 16 | timestamp = 1702262483
prob_id = 24944 | rtt = 244.006 | hop = 15 | timestamp = 1702262477
prob_id = 3200 | rtt = 50.223 | hop = 14 | timestamp = 1702262473
prob_id = 32810 | rtt = 466.791 | hop = 18 | timestamp = 1702262478
prob_id = 33230 | rtt = 177.789 | hop = 10 | timestamp = 1702262472
prob_id = 33690 | rtt = 148.359 | hop = 13 | timestamp = 1702262484
prob_id = 50525 | rtt = 235.882 | hop = 11 | timestamp = 1702262489
prob_id = 50593 | rtt = 68.018 | hop = 16 | timestamp = 1702262481
prob_id = 51527 | rtt = 173.471 | hop = 13 | timestamp = 1702262483
prob_id = 53022 | rtt = 103.757 | hop = 17 | timestamp = 1702262476
prob_id = 53613 | rtt = 291.18 | hop = 16 | timestamp = 1702262486
prob_id = 55234 | rtt = 135.136 | hop = 17 | timestamp = 1702262486
prob_id = 60374 | rtt = 124.321 | hop = 12 | timestamp = 1702262489
prob_id = 60579 | rtt = 38.074 | hop = 13 | timestamp = 1702262480
prob_id = 60900 | rtt = 148.661 | hop = 13 | timestamp = 1702262486
prob_id = 61177 | rtt = 135.873 | hop = 9 | timestamp = 1702262483
prob_id = 62657 | rtt = 63.593 | hop = 15 | timestamp = 1702262489
prob_id = 1001577 | rtt = 268.64 | hop = 18 | timestamp = 1702266089
prob_id = 1002617 | rtt = 148.253 | hop = 14 | timestamp = 1702266084
prob_id = 1003564 | rtt = 137.599 | hop = 11 | timestamp = 1702266087
prob_id = 1003619 | rtt = 219.598 | hop = 16 | timestamp = 1702266083
prob_id = 1004568 | rtt = 234.161 | hop = 15 | timestamp = 1702266089
prob_id = 1005715 | rtt = 151.948 | hop = 16 | timestamp = 1702266088
prob_id = 1005758 | rtt = 114.85 | hop = 18 | timestamp = 1702266083
prob_id = 1006471 | rtt = 119.87 | hop = 20 | timestamp = 1702266081
prob_id = 1006691 | rtt = 154.615 | hop = 18 | timestamp = 1702266077
prob_id = 14015 | rtt = 171.649 | hop = 14 | timestamp = 1702266077
prob_id = 14842 | rtt = 139.698 | hop = 13 | timestamp = 1702266088
prob_id = 22702 | rtt = 161.105 | hop = 12 | timestamp = 1702266077
prob_id = 24300 | rtt = 191.533 | hop = 15 | timestamp = 1702266080
prob_id = 24944 | rtt = 244.442 | hop = 15 | timestamp = 1702266083
prob_id = 3200 | rtt = 51.156 | hop = 13 | timestamp = 1702266086
prob_id = 33230 | rtt = 181.845 | hop = 10 | timestamp = 1702266084
prob_id = 33690 | rtt = 149.698 | hop = 13 | timestamp = 1702266075
prob_id = 50525 | rtt = 240.693 | hop = 11 | timestamp = 1702266079
prob_id = 50593 | rtt = 68.53 | hop = 16 | timestamp = 1702266089
prob_id = 51527 | rtt = 173.415 | hop = 13 | timestamp = 1702266079
prob_id = 53022 | rtt = 104.361 | hop = 17 | timestamp = 1702266089
prob_id = 53613 | rtt = 268.428 | hop = 15 | timestamp = 1702266082
prob_id = 55234 | rtt = 135.096 | hop = 16 | timestamp = 1702266077
prob_id = 60374 | rtt = 123.594 | hop = 12 | timestamp = 1702266086
prob_id = 60579 | rtt = 48.804 | hop = 13 | timestamp = 1702266084
prob_id = 60900 | rtt = 148.716 | hop = 13 | timestamp = 1702266076
prob_id = 61177 | rtt = 140.117 | hop = 9 | timestamp = 1702266089
prob_id = 62657 | rtt = 63.608 | hop = 15 | timestamp = 1702266081
prob_id = 1001577 | rtt = 269.583 | hop = 18 | timestamp = 1702269681
prob_id = 1002617 | rtt = 147.05 | hop = 14 | timestamp = 1702269683
prob_id = 1003564 | rtt = 137.576 | hop = 11 | timestamp = 1702269679
prob_id = 1003619 | rtt = 218.892 | hop = 16 | timestamp = 1702269680
prob_id = 1004568 | rtt = 235.942 | hop = 15 | timestamp = 1702269684
prob_id = 1005715 | rtt = 151.828 | hop = 16 | timestamp = 1702269680
prob_id = 1005758 | rtt = 114.956 | hop = 19 | timestamp = 1702269676
prob_id = 1006471 | rtt = 119.901 | hop = 20 | timestamp = 1702269687
prob_id = 1006691 | rtt = 146.951 | hop = 18 | timestamp = 1702269689
prob_id = 14015 | rtt = 172.508 | hop = 14 | timestamp = 1702269678
prob_id = 14842 | rtt = 139.684 | hop = 13 | timestamp = 1702269677
prob_id = 22702 | rtt = 160.524 | hop = 12 | timestamp = 1702269674
prob_id = 24300 | rtt = 191.812 | hop = 15 | timestamp = 1702269685
prob_id = 24944 | rtt = 244.137 | hop = 15 | timestamp = 1702269689
prob_id = 3200 | rtt = 51.574 | hop = 13 | timestamp = 1702269680
prob_id = 32810 | rtt = 254.467 | hop = 18 | timestamp = 1702269681
prob_id = 33230 | rtt = 180.854 | hop = 11 | timestamp = 1702269675
prob_id = 33690 | rtt = 149.382 | hop = 13 | timestamp = 1702269684
prob_id = 50525 | rtt = 236.9 | hop = 11 | timestamp = 1702269689
prob_id = 50593 | rtt = 68.979 | hop = 16 | timestamp = 1702269686
prob_id = 53022 | rtt = 104.305 | hop = 17 | timestamp = 1702269675
prob_id = 53613 | rtt = 270.818 | hop = 15 | timestamp = 1702269682
prob_id = 55234 | rtt = 135.213 | hop = 16 | timestamp = 1702269684
prob_id = 60374 | rtt = 123.925 | hop = 12 | timestamp = 1702269677
prob_id = 60579 | rtt = 37.523 | hop = 14 | timestamp = 1702269686
prob_id = 60900 | rtt = 148.638 | hop = 13 | timestamp = 1702269677
prob_id = 61177 | rtt = 138.35 | hop = 9 | timestamp = 1702269681
prob_id = 62657 | rtt = 64.571 | hop = 15 | timestamp = 1702269683
prob_id = 1001577 | rtt = 268.84 | hop = 18 | timestamp = 1702273287
prob_id = 1002617 | rtt = 147.368 | hop = 14 | timestamp = 1702273278
prob_id = 1003564 | rtt = 137.528 | hop = 11 | timestamp = 1702273281
prob_id = 1003619 | rtt = 219.583 | hop = 15 | timestamp = 1702273282
prob_id = 1004568 | rtt = 235.966 | hop = 14 | timestamp = 1702273276
prob_id = 1005715 | rtt = 151.893 | hop = 19 | timestamp = 1702273285
prob_id = 1005758 | rtt = 114.919 | hop = 18 | timestamp = 1702273277
prob_id = 1006471 | rtt = 117.482 | hop = 18 | timestamp = 1702273281
prob_id = 1006691 | rtt = 155.992 | hop = 19 | timestamp = 1702273280
prob_id = 14015 | rtt = 173.13 | hop = 13 | timestamp = 1702273286
prob_id = 14842 | rtt = 139.767 | hop = 13 | timestamp = 1702273289
prob_id = 22702 | rtt = 158.621 | hop = 12 | timestamp = 1702273284
prob_id = 24300 | rtt = 194.088 | hop = 16 | timestamp = 1702273275
prob_id = 24944 | rtt = 244.392 | hop = 15 | timestamp = 1702273283
prob_id = 3200 | rtt = 50.033 | hop = 14 | timestamp = 1702273275
prob_id = 32810 | rtt = 600.274 | hop = 18 | timestamp = 1702273287
prob_id = 33230 | rtt = 175.869 | hop = 10 | timestamp = 1702273280
prob_id = 33690 | rtt = 148.591 | hop = 13 | timestamp = 1702273293
prob_id = 50525 | rtt = 235.896 | hop = 11 | timestamp = 1702273279
prob_id = 50593 | rtt = 69.272 | hop = 16 | timestamp = 1702273282
prob_id = 51527 | rtt = 173.442 | hop = 13 | timestamp = 1702273275
prob_id = 53022 | rtt = 103.544 | hop = 17 | timestamp = 1702273275
prob_id = 53613 | rtt = 293.992 | hop = 16 | timestamp = 1702273288
prob_id = 55234 | rtt = 135.161 | hop = 17 | timestamp = 1702273287
prob_id = 60374 | rtt = 125.213 | hop = 12 | timestamp = 1702273280
prob_id = 60579 | rtt = 45.738 | hop = 12 | timestamp = 1702273281
prob_id = 60900 | rtt = 148.765 | hop = 13 | timestamp = 1702273281
prob_id = 61177 | rtt = 139.46 | hop = 9 | timestamp = 1702273278
prob_id = 62657 | rtt = 63.637 | hop = 15 | timestamp = 1702273279
prob_id = 1001577 | rtt = 268.894 | hop = 18 | timestamp = 1702276887
prob_id = 1002617 | rtt = 148.192 | hop = 14 | timestamp = 1702276889
prob_id = 1003564 | rtt = 137.101 | hop = 13 | timestamp = 1702276879
prob_id = 1003619 | rtt = 218.955 | hop = 15 | timestamp = 1702276887
prob_id = 1004568 | rtt = 234.266 | hop = 14 | timestamp = 1702276882
prob_id = 1005715 | rtt = 151.813 | hop = 19 | timestamp = 1702276882
prob_id = 1005758 | rtt = 114.939 | hop = 18 | timestamp = 1702276879
prob_id = 1006471 | rtt = 124.906 | hop = 18 | timestamp = 1702276885
prob_id = 1006691 | rtt = 148.873 | hop = 19 | timestamp = 1702276888
prob_id = 14015 | rtt = 173.122 | hop = 17 | timestamp = 1702276875
prob_id = 14842 | rtt = 139.764 | hop = 13 | timestamp = 1702276882
prob_id = 22702 | rtt = 157.687 | hop = 12 | timestamp = 1702276882
prob_id = 24300 | rtt = 192.115 | hop = 15 | timestamp = 1702276877
prob_id = 24944 | rtt = 244.212 | hop = 15 | timestamp = 1702276887
prob_id = 3200 | rtt = 51.008 | hop = 14 | timestamp = 1702276887
prob_id = 32810 | rtt = 256.204 | hop = 18 | timestamp = 1702276879
prob_id = 33230 | rtt = 176.284 | hop = 10 | timestamp = 1702276877
prob_id = 33690 | rtt = 149.079 | hop = 13 | timestamp = 1702276888
prob_id = 50525 | rtt = 236.063 | hop = 11 | timestamp = 1702276880
prob_id = 50593 | rtt = 68.79 | hop = 16 | timestamp = 1702276889
prob_id = 51527 | rtt = 173.438 | hop = 13 | timestamp = 1702276883
prob_id = 53022 | rtt = 104.258 | hop = 17 | timestamp = 1702276884
prob_id = 53613 | rtt = 293.625 | hop = 16 | timestamp = 1702276875
prob_id = 55234 | rtt = 135.24 | hop = 17 | timestamp = 1702276878
prob_id = 60374 | rtt = 123.54 | hop = 12 | timestamp = 1702276886
prob_id = 60579 | rtt = 37.882 | hop = 13 | timestamp = 1702276878
prob_id = 60900 | rtt = 148.51 | hop = 13 | timestamp = 1702276881
